inter_id,user_id,book_id,借阅时间,还书时间,续借时间,续借次数,题名,作者,出版社,二级分类,性别,年级,类型,借阅月份,是否学期内,交互权重,DEPT,dept_book_preference,dept_cat1_preference
17070,1331,9946,2023-08-30 20:00:23,2023-09-29 20:00:23,,0,商谈法哲学与民主法治国:《在事实与规范之间》阅读,高鸿钧等著,清华大学出版社,法的理论,F,20,博士,8,0,1.0,法学院,0.999999995,0.5291728212693332
90119,998,50546,2022-03-11 20:08:45,2022-04-10 20:08:45,2022-03-31 20:08:45,2,数字图像处理,"(美) Rafael C. Gonzalez, Richard E. Woods著",电子工业出版社,通信理论,M,21,硕士,3,1,1.4,电气工程学院,0.1999999996,0.321499800557154
26312,1019,56619,2023-08-20 09:58:48,2023-09-19 09:58:48,,0,建筑概念:红不只是一种颜色:red is not a color,(美) 伯纳德·屈米著,电子工业出版社,设计原理、原则和管理工作,F,21,硕士,8,0,1.0,艺术学院,0.999999995,0.08297732500807924
93672,908,52480,2020-10-27 11:44:24,2020-11-26 11:44:24,,0,啊哈! 算法,啊哈磊著,人民邮电出版社,理论、方法,M,20,硕士,10,1,1.0,电子科学与工程学院,0.49999999875,0.31316348195218274
56513,993,31623,2023-11-22 14:46:38,2023-12-22 14:46:38,2023-12-12 14:46:38,2,加缪精选集,(法) 加缪著,中华工商联合出版社, 法国,M,21,硕士,11,1,1.4,经济管理学院,0.4999999975,0.3134883720925372
99056,359,55805,2021-07-29 22:01:32,2021-08-28 22:01:32,,0,工程化学,贾朝霞主编,化学工业出版社,化工过程（物理过程及物理化学过程）,M,20,本科,7,1,1.0,土木工程学院,0.9999999900000002,0.24768069039860263
45014,399,3294,2021-08-12 10:30:23,2021-09-11 10:30:23,,0,爱的艺术,(美) 艾里希·弗洛姆著,上海译文出版社,伦理学(道德哲学),M,20,本科,8,0,1.0,土木工程学院,0.07317073168947055,0.05717367853277848
1070,4,650,2021-06-25 11:59:55,2021-07-25 11:59:55,2021-07-10 11:59:55,1,从现象学到后现代,蔡铮云著,商务印书馆,其他哲学流派,M,18,本科,6,1,1.2,人文学院,0.999999995,0.2005089843447208
5108,1173,24410,2024-05-03 19:12:30,2024-06-02 19:12:30,2024-05-18 19:12:30,1,三体:典藏版,刘慈欣著,重庆出版社,当代作品（1949年~）,M,23,硕士,5,1,1.2,电子科学与工程学院,0.07258064515543705,0.2990092002820276
3100,322,1826,2023-04-21 20:50:29,2023-05-21 20:50:29,2023-05-11 20:50:29,2,毛奇齡年譜,胡春麗著,复旦大学出版社,清代哲学(1644-1840年),M,20,本科,4,1,1.4,人文学院,0.9999999900000002,0.2005089843447208
50520,333,29659,2020-10-23 18:00:28,2020-11-22 18:00:28,,0,纯真博物馆,(土耳其) 奥尔罕·帕慕克著,上海人民出版社, 西亚,M,20,本科,10,1,1.0,信息科学与工程学院,0.1999999996,0.35027726432451417
10315,210,9730,2021-12-14 15:50:23,2022-01-13 15:50:23,,0,法社会学.第2版,主编朱景文,中国人民大学出版社,法的理论,M,19,本科,12,1,1.0,外国语学院,0.9999999900000002,0.05499075785556844
32945,420,20659,2021-06-19 17:33:29,2021-07-19 17:33:29,,0,威尔逊经典演讲词赏析,查明建主编,长江文艺出版社,语文教学,M,20,本科,6,1,1.0,外国语学院,0.9999999900000002,0.14417744916754077
63466,154,35470,2023-02-28 16:20:01,2023-03-30 16:20:01,,0,"Omar Galliani : croquis de voyage; [Accademia di belle arti, Bologna, 15 gennaio - 15 febbraio 20...","Galliani, Omar.","Corsiero editore,",素描、速写,F,19,本科,2,1,1.0,艺术学院,0.9999999900000002,0.3820243181065034
46587,1140,28048,2024-01-14 12:12:26,2024-02-13 12:12:26,,0,原来你非不快乐,林夕,广西师范大学出版社,当代作品（1949年~）,F,23,硕士,1,1,1.0,能源与环境学院,0.4999999975,0.4103400093143681
59270,805,32172,2020-10-30 17:19:16,2020-11-29 17:19:16,2020-11-14 17:19:16,1,热爱生命,(美) 杰克·伦敦著,浙江文艺出版社, 北美洲,M,19,硕士,10,1,1.2,机械工程学院,0.6666666644444444,0.2824858757054167
25653,1428,15313,2024-04-06 13:04:51,2024-05-06 13:04:51,,0,野蛮生长.第2版,冯仑著,中信出版社,世界各国企业经济,M,24,博士,4,1,1.0,能源与环境学院,0.3333333322222222,0.026315789473622925
40287,311,24006,2022-08-21 19:27:19,2022-09-20 19:27:19,,0,儒林外史.插图本,吴敬梓著,凤凰出版社,古代至近代作品（~1919年）,M,20,本科,8,0,1.0,人文学院,0.37499999953124996,0.39006709339061457
102477,847,58238,2021-05-22 13:46:41,2021-06-21 13:46:41,,0,低碳城市发展的框架、路径与愿景:以上海为例,"陈蔚镇, 卢源编著",科学出版社,区域环境规划与管理,F,19,硕士,5,1,1.0,经济管理学院,0.999999995,0.004186046511621417
52054,113,30020,2021-11-22 09:00:17,2021-12-22 09:00:17,,0,不能承受的生命之轻,米兰·昆德拉,上海译文出版社, 东欧、中欧,F,18,本科,11,1,1.0,经济管理学院,0.076923076913215,0.3134883720925372
50125,873,29531,2021-08-23 19:52:56,2021-09-22 19:52:56,,0,封印再度,(日) 森博嗣著,江苏文艺出版社, 日本,M,19,硕士,8,0,1.0,人文学院,0.9999999900000002,0.39006709339061457
25613,674,15310,2023-10-20 21:01:30,2023-11-19 21:01:30,2023-11-09 21:01:30,2,大狗与肥猫:现代社会的高薪现象:the debate on high pay,(英) J.R.沙克尔顿主编,中国科学技术出版社,世界各国企业经济,M,23,本科,10,1,1.4,数学学院,0.9999999900000002,0.022843321687656966
26106,976,15665,2024-01-19 20:39:54,2024-02-18 20:39:54,2024-02-08 20:39:54,2,硅谷百年史:伟大的科技创新与创业历程:1900-2013:the greatest creation of wealth in the history of t...,"(美) 阿伦·拉奥, 皮埃罗·斯加鲁菲著",人民邮电出版社, 美洲经,M,21,硕士,1,1,1.4,信息科学与工程学院,0.9999999900000002,0.02195009242139106
59485,1295,24588,2021-10-28 12:37:06,2021-11-27 12:37:06,,0,房思琪的初恋乐园,林奕含著,贵州人民出版社,当代作品（1949年~）,M,19,博士,10,1,1.0,自动化学院,0.029411764697231835,0.2270396270385686
44224,946,32258,2020-12-03 10:12:03,2021-01-02 10:12:03,,0,飘,(美) 玛格丽特·米切尔著,中央编译出版社, 北美洲,F,20,硕士,12,1,1.0,人文学院,0.07865168538442116,0.39006709339061457
18377,856,10713,2022-03-29 16:45:01,2022-04-28 16:45:01,,0,计算机犯罪比较研究,"赵秉志, 于志刚著",法律出版社,犯罪学,F,19,硕士,3,1,1.0,法学院,0.999999995,0.5291728212693332
102715,1270,58412,2021-10-13 15:07:29,2021-11-12 15:07:29,2021-11-02 15:07:29,2,风险分析与安全评价.第3版,罗云主编,化学工业出版社,工业安全（总论）,M,18,博士,10,1,1.4,机械工程学院,0.9999999900000002,0.002259887005643334
17400,865,26295,2021-01-05 17:32:32,2021-02-04 17:32:32,2021-01-20 17:32:32,1,田寡妇看瓜,赵树理著,中国言实出版社,当代作品（1949年~）,F,19,硕士,1,1,1.2,法学院,0.999999995,0.19608567208235583
26804,375,16234,2024-01-10 20:31:49,2024-02-09 20:31:49,2024-01-25 20:31:49,1,"贸易打造的世界:1400年至今的社会、文化与世界经济:society, culture, and the economy, 1400 to the pr...","(美) 彭慕兰, 史蒂文·托皮克著",上海人民出版社,世界进出口贸易概况,M,20,本科,1,1,1.2,能源与环境学院,0.9999999900000002,0.026315789473622925
17951,1347,10455,2024-06-16 15:12:07,2024-07-16 15:12:07,2024-07-01 15:12:07,1,侵权归责原则与损害赔偿,陈聪富著,北京大学出版社,民法,F,21,博士,6,1,1.2,法学院,0.9999999966666667,0.5291728212693332
11140,841,6341,2021-09-02 13:57:32,2021-10-02 13:57:32,2021-09-22 13:57:32,2,魔鬼约会学,阮琦著,同心出版社,社会结构和社会关系,M,19,硕士,9,1,1.4,物理学院,0.6666666644444444,0.02701242571568335
47790,225,18872,2023-03-08 20:12:06,2023-04-07 20:12:06,,0,人类沟通的起源,(美) 迈克尔·托马塞洛著,商务印书馆,语言学,M,19,本科,3,1,1.0,土木工程学院,0.4999999975,0.02804746494060831
91135,1280,51227,2021-04-06 19:09:04,2021-05-06 19:09:04,2021-04-21 19:09:04,1,动态系统辨识:导论与应用:an introduction with applications,"(德) R. 伊泽曼, (德) M. 明奇霍夫",机械工业出版社,自动化控制理论,M,19,博士,4,1,1.2,电气工程学院,0.9999999966666667,0.321499800557154
69797,500,39728,2024-03-29 15:54:20,2024-04-28 15:54:20,,0,皮耶罗自传:永不停歇,(意) 亚历山德罗·德尔·皮耶罗著,台海出版社, 欧洲人物传记,F,21,本科,3,1,1.0,经济管理学院,0.9999999900000002,0.04976744186038796
59318,873,33041,2021-03-14 08:23:27,2021-04-13 08:23:27,2021-03-29 08:23:27,1,犹大之窗.第2版,(美) 约翰·狄克森·卡尔著,吉林出版集团有限责任公司, 北美洲,M,19,硕士,3,1,1.2,人文学院,0.9999999900000002,0.39006709339061457
65545,590,36950,2022-08-22 09:49:46,2022-09-21 09:49:46,2022-09-11 09:49:46,2,世界动画史,史蒂芬·卡瓦利耶著,中央编译出版社,电影、电视艺术史,F,22,本科,8,0,1.4,艺术学院,0.9999999900000002,0.3820243181065034
74701,250,42424,2022-09-07 18:10:31,2022-10-07 18:10:31,,0,数学分析习题演练.第一册.第2版,周民强编著,科学出版社,数学分析,F,19,本科,9,1,1.0,物理学院,0.16666666638888888,0.4408427876799523
65761,106,28544,2020-01-14 13:09:06,2020-02-13 13:09:06,,0,雪国,(日) 川端康成著,青岛出版社, 日本,M,18,本科,1,1,1.0,能源与环境学院,0.07042253520134895,0.4103400093143681
20473,937,11757,2020-12-02 21:52:42,2021-01-01 21:52:42,,0,民法案例百选,主编彭诚信,高等教育出版社,婚姻法,M,20,硕士,12,1,1.0,法学院,0.999999995,0.5291728212693332
73213,182,41775,2022-05-16 12:00:48,2022-06-15 12:00:48,2022-05-31 12:00:48,1,高等代数学习指导书,丘维声编著,清华大学出版社,代数、数论、组合理论,M,19,本科,5,1,1.2,物理学院,0.1111111109876543,0.4408427876799523
58549,542,32272,2024-03-01 13:52:11,2024-03-31 13:52:11,,0,列王的纷争,(美) 乔治·R. R. 马丁著,重庆出版社, 北美洲,M,21,本科,3,1,1.0,电子科学与工程学院,0.4285714279591837,0.2990092002820276
40999,411,10695,2021-05-11 21:01:04,2021-06-10 21:01:04,,0,论犯罪与刑罚,(意) 切萨雷·贝卡里亚,北京大学出版社,犯罪学,F,20,本科,5,1,1.0,法学院,0.3999999992,0.5291728212693332
51560,80,30620,2021-11-12 19:06:18,2021-12-12 19:06:18,,0,蝇王,(英) 威廉·戈尔丁著,上海译文出版社, 英国,F,18,本科,11,1,1.0,土木工程学院,0.11764705875432525,0.2919093851126388
58567,558,1649,2022-09-23 15:41:09,2022-10-23 15:41:09,,0,才性与玄理,"牟宗三,",吉林出版集团有限责任公司,三国、晋、南北朝哲学(220-589年),F,21,本科,9,1,1.0,经济管理学院,0.06666666662222222,0.05674418604642365
52217,112,30295,2022-05-26 15:08:56,2022-06-25 15:08:56,,0,雪绒花的庆典,(捷克) 博胡米尔·赫拉巴尔著,花城出版社, 非洲文学,F,18,本科,5,1,1.0,经济管理学院,0.3333333322222222,0.3134883720925372
45095,1043,25244,2024-03-28 15:53:54,2024-04-27 15:53:54,2024-04-17 15:53:54,2,一地鸡毛,刘震云著,长江文艺出版社,当代作品（1949年~）,M,22,硕士,3,1,1.4,信息科学与工程学院,0.24999999968749997,0.35027726432451417
91684,418,51536,2022-01-09 09:53:57,2022-02-08 09:53:57,2022-01-29 09:53:57,2,深度学习模型及应用详解,张若非 ... [等] 著,电子工业出版社,自动推理、机器学习,M,20,本科,1,1,1.4,自动化学院,0.4999999975,0.3776223776206172
54480,448,30854,2024-05-06 20:22:03,2024-06-05 20:22:03,,0,克拉克森的农场,(英) 杰里米·克拉克森著,台海出版社, 英国,F,21,本科,5,1,1.0,化学化工学院,0.249999999375,0.3388182498104801
69915,1436,39818,2024-06-28 19:19:58,2024-07-28 19:19:58,,0,西蒙娜·薇依评传,(美) 帕拉·尤格拉著,漓江出版社, 欧洲人物传记,M,24,博士,6,1,1.0,电子科学与工程学院,0.9999999900000002,0.046355272469758124
27396,462,33125,2022-06-28 16:28:11,2022-07-28 16:28:11,,0,霍乱时期的爱情.第3版,加西亚·马尔克斯著,南海出版公司, 南美洲,M,21,本科,6,1,1.0,经济管理学院,0.13043478258034027,0.3134883720925372
31815,129,19804,2021-03-31 18:03:08,2021-04-30 18:03:08,2021-04-20 18:03:08,2,专八词汇词根+联想记忆法:乱序版,俞敏洪编著,北京语言大学出版社,基本词汇,M,18,本科,3,1,1.4,土木工程学院,0.3333333322222222,0.02804746494060831
35045,239,22035,2022-05-26 20:45:11,2022-06-25 20:45:11,,0,历史作为镜像:习近平文艺讲话与新时代中国文艺复兴,王贵禄著,陕西师范大学出版总社,文学评论和研究,M,19,本科,5,1,1.0,化学化工学院,0.9999999900000002,0.3388182498104801
102844,957,58518,2022-02-24 21:54:19,2022-03-26 21:54:19,,0,四庫全書總目發微,夏長樸著,中華書局,丛书书目、汇刻书目,F,20,硕士,2,1,1.0,艺术学院,0.999999995,0.003121919158719813
93141,911,51622,2020-11-27 20:45:08,2020-12-27 20:45:08,2020-12-17 20:45:08,2,"机器学习精讲:基础、算法及应用:foundations, algorithms and applications","(美) 杰瑞米·瓦特, (美) 雷萨·博哈尼, (美) 阿格洛斯·K.卡萨格罗斯著",机械工业出版社,自动推理、机器学习,M,20,硕士,11,1,1.4,自动化学院,0.040816326522282384,0.3776223776206172
49667,1201,28383,2024-06-05 10:33:57,2024-07-05 10:33:57,,0,钟表馆事件.第2版,(日) 绫辻行人著,新星出版社, 日本,M,23,硕士,6,1,1.0,法学院,0.124999999921875,0.19608567208235583
32850,239,20587,2022-07-01 21:03:10,2022-07-31 21:03:10,2022-07-21 21:03:10,2,泛读50篇:考研英语题源外刊精选,李旭主编,中国政法大学出版社,语文教学,M,19,本科,7,1,1.4,化学化工学院,0.9999999900000002,0.017950635751548615
61213,957,34040,2020-11-13 17:36:59,2020-12-13 17:36:59,,0,新艺术的震撼,(澳) 罗伯特·休斯著,中国美术学院出版社,艺术史、艺术思想史,F,20,硕士,11,1,1.0,艺术学院,0.9999999900000002,0.3820243181065034
76652,306,43084,2023-09-26 21:01:58,2023-10-26 21:01:58,,0,Introduction to toric varieties /,"Fulton, William,","Princeton University Press,",代数几何,M,20,本科,9,1,1.0,数学学院,0.9999999900000002,0.4724536414929523
60827,357,33384,2022-02-26 16:50:35,2022-03-28 16:50:35,,0,20世纪西方艺术社会学精粹,周计武主编,中国社会科学出版社,艺术理论,F,20,本科,2,1,1.0,艺术学院,0.9999999975,0.3820243181065034
33465,1149,35286,2024-11-09 13:51:17,2024-12-09 13:51:17,,0,镖人.卷六,许先哲著,北京联合出版公司,各种画：按用途分,F,23,硕士,11,1,1.0,信息科学与工程学院,0.12499999984374999,0.01686691312380576
42506,680,23903,2024-04-14 10:16:45,2024-05-14 10:16:45,,0,曹禺精选集,曹禺著,北京燕山出版社,话剧,M,23,本科,4,1,1.0,法学院,0.1999999996,0.19608567208235583
16899,1299,9883,2021-09-14 09:29:13,2021-10-14 09:29:13,,0,法学研究的理论与方法,张功著,中国政法大学出版社,法的理论,M,19,博士,9,1,1.0,法学院,0.9999999900000002,0.5291728212693332
58791,1000,24452,2022-11-30 12:28:59,2022-12-30 12:28:59,,0,穿心莲,潘向黎著,人民文学出版社,当代作品（1949年~）,M,21,硕士,11,1,1.0,外国语学院,0.08333333326388888,0.4662661737501559
69137,900,39259,2020-09-29 14:43:21,2020-10-29 14:43:21,,0,流浪是灵魂最好的安放:三毛传,徐丹著,北京理工大学出版社,人物传记：按学科分,M,20,硕士,9,1,1.0,信息科学与工程学院,0.9999999900000002,0.05776340110892384
14264,1249,8143,2024-11-29 14:39:28,2024-12-29 14:39:28,,0,在学习《胡锦涛文选》报告会上的讲话:2016年9月29,习近平著,人民出版社,中国共产党、共产主义青年团,M,24,硕士,11,1,1.0,化学化工学院,0.4999999975,0.04562453253518606
40550,316,32236,2023-10-26 21:04:35,2023-11-25 21:04:35,,0,杀死一只知更鸟:纪念版,(美) 哈珀·李著,译林出版社, 北美洲,M,20,本科,10,1,1.0,信息科学与工程学院,0.06024096384816374,0.35027726432451417
30842,1197,19094,2024-09-18 19:47:09,2024-10-18 19:47:09,,0,语料库应用教程:a practical coursebook,"梁茂成, 李文中, 许家金著",外语教学与研究出版社,语义学、词汇学、词义学,M,23,硕士,9,1,1.0,外国语学院,0.9999999900000002,0.14417744916754077
98306,531,30047,2024-09-24 15:40:28,2024-10-24 15:40:28,,0,在轮下,(德) 赫尔曼·黑塞著,中国法制出版社, 东欧、中欧,M,21,本科,9,1,1.0,自动化学院,0.01149425287224204,0.2270396270385686
55897,287,28425,2023-03-21 08:31:00,2023-04-20 08:31:00,,0,金阁寺,三岛由纪夫,上海译文出版社, 日本,M,20,本科,3,1,1.0,土木工程学院,0.11111111110082306,0.2919093851126388
72307,315,24334,2022-09-25 21:26:18,2022-10-25 21:26:18,,0,陈忠实小说自选集.长篇小说卷,陈忠实,长江文艺出版社,当代作品（1949年~）,F,20,本科,9,1,1.0,信息科学与工程学院,0.0961538461446006,0.35027726432451417
101594,1316,57601,2023-09-09 18:05:36,2023-10-09 18:05:36,2023-09-29 18:05:36,2,水处理高级氧化技术,"张光明, 张盼月, 张信芳编著",哈尔滨工业大学出版社,给水工程（上水道工程）,F,20,博士,9,1,1.4,土木工程学院,0.9999999966666667,0.24768069039860263
68946,590,38951,2023-09-10 21:49:49,2023-10-10 21:49:49,,0,爱你就像爱生命,王小波著,译林出版社,人物传记：按学科分,F,22,本科,9,1,1.0,艺术学院,0.3333333322222222,0.09546500164295849
12842,1298,7208,2020-10-20 12:41:28,2020-11-19 12:41:28,2020-11-09 12:41:28,2,国学中的领导力,高奇琦等著,世界图书出版广东有限公司,领导学,F,19,博士,10,1,1.4,经济管理学院,0.4999999975,0.06031007751928634
4788,944,2636,2023-05-04 10:31:34,2023-06-03 10:31:34,,0,哈贝马斯评传,陈勋武著,中山大学出版社,德国哲学,F,20,硕士,5,1,1.0,人文学院,0.9999999900000002,0.2005089843447208
66455,608,37511,2024-01-03 18:26:14,2024-02-02 18:26:14,,0,史記,(漢) 司馬遷撰,中華書局,古代史籍,M,22,本科,1,1,1.0,人文学院,0.9999999989999999,0.05753065473890836
51136,1115,29769,2024-06-24 19:11:16,2024-07-24 19:11:16,2024-07-14 19:11:16,2,卡拉马佐夫兄弟,(俄) 陀思妥耶夫斯基著,译林出版社, 东欧、中欧,F,22,硕士,6,1,1.4,人文学院,0.179245283001958,0.39006709339061457
55102,1183,30713,2024-06-21 21:58:36,2024-07-21 21:58:36,,0,双城记,(英) 查尔斯·狄更斯著,湖南文艺出版社, 英国,F,23,硕士,6,1,1.0,物理学院,0.03174603174099269,0.2177201512684078
56561,1115,31603,2022-10-10 17:00:41,2022-11-09 17:00:41,,0,反与正.婚礼集.夏天集,加缪,译林出版社, 法国,F,22,硕士,10,1,1.0,人文学院,0.4999999975,0.39006709339061457
98191,360,30732,2021-03-18 15:52:24,2021-04-17 15:52:24,,0,一九八四,(英) 乔治·奥威尔著,湖南文艺出版社, 英国,M,20,本科,3,1,1.0,自动化学院,0.05303030302628558,0.2270396270385686
