inter_id,user_id,book_id,借阅时间,还书时间,续借时间,续借次数,题名,作者,出版社,一级分类,二级分类,性别,DEPT,年级,类型
26188,1299,15715,2020-12-13 13:59:17,2021-01-12 13:59:17,,0,中国人工智能发展报告:2019-2020,王国胤 ... [等] 编著,机械工业出版社,经济,信息产业经济(总论),M,法学院,19,博士
35496,142,22358,2022-05-26 19:07:14,2022-06-25 19:07:14,,0,陆游诗文鉴赏辞典,上海辞书出版社文学鉴赏词典编纂中心编,上海辞书出版社,文学,各体文学评论和研究,M,人文学院,19,本科
85892,600,48275,2024-08-20 11:34:03,2024-09-19 11:34:03,,0,机械制图课程设计指导书,主编倪莉,中国电力出版社,工业技术,机械制图,F,能源与环境学院,22,本科
70642,1308,39116,2021-10-18 17:32:29,2021-11-17 17:32:29,2021-11-02 17:32:29,1,我们仨.第3版,杨绛,三联书店,历史、地理,人物传记：按学科分,F,艺术学院,19,博士
9578,41,5517,2021-08-24 15:51:42,2021-09-23 15:51:42,2021-09-08 15:51:42,1,世界历史与救赎历史,(德) 洛维特著,商务印书馆,哲学、宗教,教义、神学,F,经济管理学院,18,本科
7246,619,4039,2023-03-23 20:53:51,2023-04-22 20:53:51,2023-04-12 20:53:51,2,中国美学史.第2版,主编张法,高等教育出版社,哲学、宗教,美学,F,人文学院,22,本科
44917,957,26913,2023-04-06 21:02:29,2023-05-06 21:02:29,2023-04-21 21:02:29,1,陶庵梦忆,(明) 张岱著,西苑出版社,文学,散文,F,艺术学院,20,硕士
1988,320,2316,2023-12-09 09:00:45,2024-01-08 09:00:45,,0,黑格尔哲学讲演录,邓晓芒著,商务印书馆,哲学、宗教,德国哲学,F,人文学院,20,本科
89801,213,24365,2021-08-06 14:50:33,2021-09-05 14:50:33,2021-08-26 14:50:33,2,活着,余华著,北京十月文艺出版社,文学,当代作品（1949年~）,M,机械工程学院,19,本科
25537,255,15272,2021-12-11 20:07:59,2022-01-10 20:07:59,,0,优步:算法重新定义工作,罗森布拉特,中信出版集团,经济,世界各国企业经济,M,人文学院,19,本科
37804,432,23822,2023-08-17 16:19:27,2023-09-16 16:19:27,2023-09-06 16:19:27,2,痖弦诗集,痖弦,广西师范大学出版社,文学,当代作品（1949年~）,F,人文学院,21,本科
21359,26,12639,2021-05-28 12:06:51,2021-06-27 12:06:51,,0,民法思维:请求权基础理论体系,王泽鉴著,北京大学出版社,政治、法律,地方法制,M,法学院,18,本科
55337,1240,31270,2024-12-01 21:28:42,2024-12-31 21:28:42,,0,藏书室女尸之谜,(英) 阿加莎·克里斯蒂著,新星出版社,文学, 英国,M,土木工程学院,24,硕士
95661,268,53700,2020-08-31 18:00:29,2020-09-30 18:00:29,,0,Visual C++程序开发范例宝典.第2版,"刘锐宁, 梁水, 宋坤编著",人民邮电出版社,工业技术,程序语言、算法语言,F,自动化学院,19,本科
24254,68,14411,2021-08-09 20:48:10,2021-09-08 20:48:10,,0,计量经济学模型及R语言应用,王斌会编著,暨南大学出版社,经济,经济数学方法,F,数学学院,18,本科
38680,457,4955,2022-11-09 21:40:44,2022-12-09 21:40:44,,0,我们内心的冲突,(美) 卡伦·霍妮著,北京时代华文书局,哲学、宗教,变态心理学、病态心理学、超意识心理学,F,人文学院,21,本科
59855,346,33224,2021-07-25 15:40:36,2021-08-24 15:40:36,,0,我们如此相爱,(智) 马塞拉·塞拉诺著,中央编译出版社,文学, 非洲文学,F,法学院,20,本科
72135,833,41280,2020-01-14 21:48:50,2020-02-13 21:48:50,2020-02-03 21:48:50,2,古今数学思想,(美) 莫里斯·克莱因著,上海科学技术出版社,数理科学和化学,古典数学,M,数学学院,19,硕士
68832,326,7500,2022-01-07 17:53:38,2022-02-06 17:53:38,,0,政治社会学导论,(美) 安东尼·奥罗姆著,上海人民出版社,政治、法律,政治理论,M,人文学院,20,本科
45242,209,45700,2021-05-12 20:19:37,2021-06-11 20:19:37,,0,等离子体物理学导论,(美) F. F. Chen著,科学出版社,数理科学和化学,等离子体物理学,F,人文学院,19,本科
68847,396,24355,2021-01-08 19:25:03,2021-02-07 19:25:03,,0,一句顶一万句,刘震云著,长江文艺出版社,文学,当代作品（1949年~）,F,经济管理学院,20,本科
79908,1025,44595,2022-09-20 17:53:03,2022-10-20 17:53:03,,0,转子动力学分析方法,袁惠群编著,冶金工业出版社,数理科学和化学,变形固体动力学,M,机械工程学院,22,硕士
62418,848,34721,2021-04-23 16:43:09,2021-05-23 16:43:09,2021-05-08 16:43:09,1,"养心斋白描画谱集萃,花卉卷",姜冬莲著,江苏凤凰美术出版社,艺术,中国画技法,F,经济管理学院,19,硕士
2715,944,2427,2020-11-15 12:21:05,2020-12-15 12:21:05,,0,"张世英文集.4,康德的《纯粹理性批判》",张世英,北京大学出版社,哲学、宗教,德国哲学,F,人文学院,20,硕士
40533,312,25234,2023-04-27 20:48:39,2023-05-27 20:48:39,,0,难哄:完结篇,竹已著,江苏凤凰文艺出版社,文学,当代作品（1949年~）,F,数学学院,20,本科
27019,28,16405,2020-09-11 14:21:25,2020-10-11 14:21:25,,0,聪明的投资者,(美) 本杰明·格雷厄姆著,人民邮电出版社,经济,金融、银行理论,F,经济管理学院,18,本科
1650,943,930,2021-05-17 15:59:19,2021-06-16 15:59:19,2021-06-01 15:59:19,1,中国古代哲学,"方立天,",中国人民大学出版社,哲学、宗教,物质论,F,人文学院,20,硕士
16440,86,9615,2021-04-19 21:39:01,2021-05-19 21:39:01,,0,"黑格尔著作集.第7卷,法哲学原理",邓安庆译,人民出版社,政治、法律,法的理论,M,人文学院,18,本科
623,340,355,2023-06-11 22:13:42,2023-07-11 22:13:42,,0,生死抗争:关于爱欲、生死本能与永恒的精神分析:the psychoanalytical meaning of history,(美) 诺尔曼·布朗著,世界图书出版有限公司北京分公司,哲学、宗教,哲学、宗教,F,艺术学院,20,本科
31446,1299,6148,2022-04-25 17:22:12,2022-05-25 17:22:12,2022-05-15 17:22:12,2,乌合之众,(法) 古斯塔夫·勒庞著,吉林出版集团股份有限公司,社会科学总论,社会结构和社会关系,M,法学院,19,博士
27752,918,55860,2021-03-02 21:57:02,2021-04-01 21:57:02,2021-03-17 21:57:02,1,高等反应工程教程例题与习题,"朱开宏, 程振民编著",华东理工大学出版社,工业技术,化学反应过程,M,经济管理学院,20,硕士
78797,1361,24357,2024-05-23 14:38:46,2024-06-22 14:38:46,2024-06-12 14:38:46,2,檀香刑,莫言作品,浙江文艺出版社,文学,当代作品（1949年~）,M,土木工程学院,22,博士
69228,1002,39318,2023-06-29 16:33:02,2023-07-29 16:33:02,2023-07-14 16:33:02,1,"博古, 39岁的辉煌与悲壮","黎辛, 朱鸿召主编",学林出版社,历史、地理,社会政治人物,F,外国语学院,21,硕士
3610,320,2091,2022-12-27 19:46:54,2023-01-26 19:46:54,2023-01-11 19:46:54,1,柏拉图伦理思想研究,刘须宽著,中国社会科学出版社,哲学、宗教,古代哲学(欧洲),F,人文学院,20,本科
69561,998,39539,2022-10-24 19:54:27,2022-11-23 19:54:27,2022-11-13 19:54:27,2,习近平在福州,中央党校采访实录编辑室著,中共中央党校出版社,历史、地理,社会政治人物,M,电气工程学院,21,硕士
43190,1355,30463,2023-04-02 18:07:11,2023-05-02 18:07:11,,0,十日谈:全译本,(意) 卜迦丘著,百花洲文艺出版社,文学, 南欧（东南欧、西南欧）,M,信息科学与工程学院,22,博士
26497,486,15934,2023-02-14 13:19:04,2023-03-16 13:19:04,,0,市场营销原理,"(美) 菲利普·科特勒, 加里·阿姆斯特朗著",清华大学出版社,经济,经纪人,F,经济管理学院,21,本科
99123,931,55801,2021-03-17 16:51:41,2021-04-16 16:51:41,,0,化工原理.第4版,陈敏恒 ... [等] 编,化学工业出版社,工业技术,化工过程（物理过程及物理化学过程）,M,化学化工学院,20,硕士
95694,760,24184,2021-01-24 13:46:23,2021-02-23 13:46:23,2021-02-08 13:46:23,1,四世同堂,老舍著,现代出版社,文学,现代作品（1919~1949年）,M,机械工程学院,18,硕士
15484,879,9000,2021-06-06 16:42:06,2021-07-06 16:42:06,2021-06-21 16:42:06,1,智慧化趋势下社区多维协同治理研究,王素侠著,合肥工业大学出版社,政治、法律,社会生活与社会问题,F,人文学院,19,硕士
56022,302,31631,2021-05-20 15:04:03,2021-06-19 15:04:03,2021-06-04 15:04:03,1,九三年,(法) 维克多·雨果著,商务印书馆,文学, 法国,F,法学院,20,本科
34670,489,21788,2024-06-02 19:04:15,2024-07-02 19:04:15,,0,西方文学理论.第2版,《西方文学理论》编写组,高等教育出版社,文学,作品评论和研究,F,人文学院,21,本科
13763,646,7857,2024-09-19 16:55:37,2024-10-19 16:55:37,2024-10-09 16:55:37,2,第三波—20世纪后期民主化浪潮,(美)塞缪尔·亨廷顿著,上海三联书店,政治、法律,其他政治理论问题,F,人文学院,22,本科
85401,1270,47931,2023-03-04 20:44:38,2023-04-03 20:44:38,2023-03-24 20:44:38,2,管线力学,帅健著,科学出版社,工业技术,油气管道,M,机械工程学院,18,博士
51970,805,30640,2020-01-16 16:37:08,2020-02-15 16:37:08,,0,东方快车谋杀案,(英) 阿加莎·克里斯蒂著,新星出版社,文学, 英国,M,机械工程学院,19,硕士
102070,893,42450,2021-10-17 15:09:09,2021-11-16 15:09:09,2021-11-06 15:09:09,2,工科数学分析基础教学辅导书,武忠祥主编,高等教育出版社,数理科学和化学,数学分析,M,机械工程学院,20,硕士
13168,959,7491,2023-03-17 15:15:11,2023-04-16 15:15:11,,0,毫无意义的工作:a theory,著 (美) 大卫·格雷伯,中信出版集团,社会科学总论,劳动社会学,F,艺术学院,20,硕士
84333,377,21086,2024-05-14 11:51:13,2024-06-13 11:51:13,2024-05-29 11:51:13,1,大学日语简明教程,王诗荣，林璋编,高等教育出版社,语言、文字,日语,M,能源与环境学院,20,本科
15385,137,8932,2021-08-17 14:26:13,2021-09-16 14:26:13,,0,社会分层与流动:国外学者对中国研究的新进展:the overseas scholar's advanced research on China,"边燕杰, 吴晓刚, 李路路主编",中国人民大学出版社,政治、法律,阶级、阶层,F,人文学院,18,本科
102726,957,58418,2023-04-07 16:06:55,2023-05-07 16:06:55,,0,陈垣四库学论著,陈垣著,商务印书馆,综合性图书,普通丛书（杂纂丛书）,F,艺术学院,20,硕士
9010,299,5120,2023-04-12 20:34:00,2023-05-12 20:34:00,,0,走出剧情,李雪著,北京联合出版公司,哲学、宗教,个性心理学、人格心理学,F,人文学院,20,本科
80414,329,30645,2022-09-24 18:36:57,2022-10-24 18:36:57,,0,尼罗河上的惨案,(英) 阿加莎·克里斯蒂著,新星出版社,文学, 英国,M,物理学院,20,本科
76191,378,42904,2021-07-28 19:04:27,2021-08-27 19:04:27,2021-08-17 19:04:27,2,泛函分析学习指导,"徐森林, 薛春华编著",中国科学技术大学出版社,数理科学和化学,泛函分析,M,数学学院,20,本科
9748,1270,5632,2020-05-20 16:24:03,2020-06-19 16:24:03,,0,结构方程模型的原理与应用,"邱皓政, 林碧芳著",中国轻工业出版社,社会科学总论,统计方法、计算方法,M,机械工程学院,18,博士
16812,867,9776,2021-03-20 17:47:06,2021-04-19 17:47:06,2021-04-04 17:47:06,1,法益概念史研究,(日) 伊东研祐著,中国人民大学出版社,政治、法律,法的理论,F,法学院,19,硕士
91692,496,30020,2023-11-25 15:43:04,2023-12-25 15:43:04,,0,不能承受的生命之轻,米兰·昆德拉,上海译文出版社,文学, 东欧、中欧,M,能源与环境学院,21,本科
58488,474,32241,2022-06-27 10:55:47,2022-07-27 10:55:47,2022-07-12 10:55:47,1,安德的影子,(美) 奥森·斯科特·卡德著,万卷出版公司,文学, 北美洲,M,机械工程学院,21,本科
95218,1349,52999,2024-02-27 18:45:14,2024-03-28 18:45:14,,0,Python OpenCV从入门到精通,明日科技编著,清华大学出版社,工业技术,程序设计、软件工程,M,机械工程学院,22,博士
19046,157,11073,2021-11-07 15:14:38,2021-12-07 15:14:38,,0,经济法学.第7版,主编张守文,北京大学出版社,政治、法律,行政法,F,人文学院,19,本科
70015,69,39888,2021-04-05 15:33:47,2021-05-05 15:33:47,2021-04-20 15:33:47,1,博尔赫斯谈话录,(美) 威利斯·巴恩斯通编,广西师范大学出版社,历史、地理, 美洲人物传记,F,电子科学与工程学院,18,本科
82887,580,46174,2022-10-26 21:32:02,2022-11-25 21:32:02,,0,通俗天文学:和大师一起与宇宙对话.全彩四色珍藏版,(美) 西蒙·纽康著,北京联合出版公司,天文学、地球科学,天文学,M,电子科学与工程学院,21,本科
40530,312,25097,2021-04-29 17:06:09,2021-05-29 17:06:09,2021-05-19 17:06:09,2,"三体.Ⅲ,死神永生.Ⅲ,Dead end",刘慈欣著,重庆出版社,文学,当代作品（1949年~）,F,数学学院,20,本科
56315,518,33168,2024-10-23 11:19:21,2024-11-22 11:19:21,,0,小径分岔的花园,(阿根廷) 豪尔赫·路易斯·博尔赫斯著,上海译文出版社,文学, 非洲文学,M,机械工程学院,21,本科
6850,755,3808,2024-12-09 18:05:32,2025-01-08 18:05:32,,0,心法:稻盛和夫的哲学,稻盛和夫著,东方出版社,哲学、宗教,人生观、人生哲学,M,数学学院,24,本科
102124,1427,40435,2024-06-24 14:39:38,2024-07-24 14:39:38,,0,人文地理学.第2版,赵荣 ... [等] 编著,高等教育出版社,历史、地理,人文地理学,M,机械工程学院,24,博士
2638,940,1367,2022-09-20 15:16:46,2022-10-20 15:16:46,2022-10-10 15:16:46,2,庄子哲学及其演变.修订版,刘笑敢著,中国人民大学出版社,哲学、宗教,道家,F,人文学院,20,硕士
92927,329,52165,2021-04-29 19:21:20,2021-05-29 19:21:20,,0,智能控制,蔡自兴,电子工业出版社,工业技术,自动控制、自动控制系统,M,物理学院,20,本科
33989,262,21368,2023-04-06 19:33:38,2023-05-06 19:33:38,2023-04-26 19:33:38,2,A glossary of literary terms = 文学术语汇编 / 第9版.,"Abrams, M. H.",Foreign Language Teaching and Research Press :,文学,文学,F,外国语学院,19,本科
61616,272,34221,2022-03-17 20:09:48,2022-04-16 20:09:48,,0,"你好, 马克思:来自中国艺术家的问候",徐里主编,中央编译出版社,艺术,艺术作品综合集,F,艺术学院,19,本科
54738,643,30755,2023-02-27 08:59:03,2023-03-29 08:59:03,,0,魔戒,(英) J. R. R. 托尔金著,译林出版社,文学, 英国,M,能源与环境学院,22,本科
71263,873,40734,2020-12-19 16:35:28,2021-01-18 16:35:28,2021-01-03 16:35:28,1,"银河帝国.1,基地,= Foundation",(美) 艾萨克·阿西莫夫著,江苏凤凰文艺出版社,,中国,M,人文学院,19,硕士
25943,1370,29756,2022-11-25 20:48:05,2022-12-25 20:48:05,,0,罪与罚,(俄) 陀思妥耶夫斯基著,外文出版社,文学, 东欧、中欧,F,电气工程学院,22,博士
57166,22,32140,2021-05-26 09:53:47,2021-06-25 09:53:47,,0,惊天核网,汤姆·克兰西,上海译文出版社,文学, 北美洲,M,电子科学与工程学院,18,本科
30664,1273,18966,2024-10-13 17:22:15,2024-11-12 17:22:15,2024-11-02 17:22:15,2,An introduction to corpus linguistics,Graeme Kennedy著,外语教学与研究出版社,语言、文字,语言学,M,化学化工学院,18,博士
66085,890,28425,2020-11-14 14:31:05,2020-12-14 14:31:05,,0,金阁寺,三岛由纪夫,上海译文出版社,文学, 日本,M,机械工程学院,20,硕士
38083,453,23975,2024-05-15 21:57:48,2024-06-14 21:57:48,2024-05-30 21:57:48,1,"百年中国女性文学作品选,小说.第六卷:2001-2019",总主编乔以钢,黑龙江大学出版社,文学,小说,F,人文学院,21,本科
97194,590,54656,2023-11-15 21:40:36,2023-12-15 21:40:36,,0,游戏迭代设计:概念、制作、拓展全程细则探秘:a detailed approach to iterative game design,"(美) Colleen Macklin, John Sharp著",电子工业出版社,工业技术,程序包（应用软件）,F,艺术学院,22,本科
68974,723,28362,2024-04-27 14:29:55,2024-05-27 14:29:55,,0,1Q84:a novel,(日) 村上春树著,南海出版公司,文学, 日本,F,经济管理学院,23,本科
97750,3,54933,2020-11-28 21:14:06,2020-12-28 21:14:06,2020-12-13 21:14:06,1,微型计算机原理及应用:导教·导学·导考-第2版,"史新福, 秦晓红主编",清华大学出版社,工业技术,微型计算机,M,电子科学与工程学院,18,本科
53731,186,31013,2020-11-27 19:55:49,2020-12-27 19:55:49,2020-12-12 19:55:49,1,格列佛游记,(英) 乔纳森·斯威夫特著,中信出版社,文学, 英国,M,化学化工学院,19,本科
18852,1299,11000,2020-07-06 12:55:51,2020-08-05 12:55:51,,0,宪法与民法关系论:物权立法中的宪法问题,秦强著,中国检察出版社,政治、法律,选举法,M,法学院,19,博士
42609,724,28570,2023-09-14 20:38:08,2023-10-14 20:38:08,,0,挪威的森林,村上春树著,上海译文出版社,文学, 日本,M,电气工程学院,23,本科
60986,357,37401,2021-12-15 16:16:31,2022-01-14 16:16:31,,0,艺术、神话与祭祀,(美) 张光直著,北京出版社,历史、地理,文化史,F,艺术学院,20,本科
65267,590,36763,2023-02-28 09:55:57,2023-03-30 09:55:57,,0,李安哲学,"(美) 罗伯特·阿普, (加) 亚当·巴克曼, (美) 詹姆斯·麦克雷编著",黑龙江教育出版社,艺术,电影、电视艺术理论,F,艺术学院,22,本科
26866,1402,16289,2023-03-30 21:43:02,2023-04-29 21:43:02,,0,揭秘税收筹划,蔡昌著,清华大学出版社,经济,财政理论,F,经济管理学院,23,博士
15766,1418,9178,2023-06-26 19:28:51,2023-07-26 19:28:51,2023-07-11 19:28:51,1,“大礼议”与明廷人事变局,胡吉勋著,社会科学文献出版社,政治、法律,清、清以前政治,F,艺术学院,23,博士
28879,1411,17599,2023-11-17 17:36:32,2023-12-17 17:36:32,,0,语文修养,刘叶秋著,北京出版社,文化科学、教育、体育,编辑工作,M,法学院,23,博士
